title,price,location A,location B,location C,location D,size,lat,long
kod Skupštine - Vlajkovićeva ID#3106,"255.000,00 €","Beograd ","Opština Stari grad ","Skupština ","Vlajkovićeva ","86 m2
Kvadratura",44.8135738,20.466609
"2.0 renoviran stan Cvetkova pijaca ,Brsjačka","182.000,00 €","Beograd ","Opština Zvezdara ","Cvetkova pijaca ","Brsjačka ","70 m2
Kvadratura",44.7962691,20.5027626
Renoviran 1.5 stan Medaković II,"95.000,00 €","Beograd ","Opština Voždovac ",Medaković 2,"Radovana Simića Cige ","45 m2
Kvadratura",44.7747961,20.4974829
"Dizajniran dupleks kod Palate pravde, 156m2","290.000,00 €","Beograd ","Opština Savski venac ","Palata pravde ","Miloša Pocerca ","156 m2
Kvadratura",44.8050588,20.4539077
"Beograd, Mirijevo, Milića od Mačve","105.000,00 €","Beograd ","Opština Zvezdara ","Mirijevo ","Milića od Mačve ","69 m2
Kvadratura",44.7854051,20.5461547
"Vračar, Vukov spomenik, LUX","330.000,00 €","Beograd ","Opština Vračar ","Bulevar kralja Aleksandra ",,"101 m2
Kvadratura",44.7882497,20.5167404
PRODAJEMO TROSOBAN STAN OD 96M2 KOD DJERMA,"208.000,00 €","Beograd ","Opština Zvezdara ","Đeram pijaca ","Vojvode Savatija ","96 m2
Kvadratura",44.80133319999999,20.4872266
"LUX STANOVI VUKOV SPOMENIK, 4.0, CG, 86m2, BEZ PRO","257.800,00 €","Beograd ","Opština Zvezdara ","Vukov Spomenik ","Čelopečka ","85,93 m2
Kvadratura",44.8055137,20.480302
"Golf naselje, Izvorska, duplex, 72m2 ID#31164","160.000,00 €","Beograd ","Opština Čukarica ","Golf ","Izvorska ","72 m2
Kvadratura",,
"Cvijićeva, 36m2, 89500","89.500,00 €","Beograd ","Opština Palilula ","Centar ","Cvijićeva ","36 m2
Kvadratura",44.8123097,20.4784131
"Zvezdara, Zvezdarska šuma, Veljka Dugoševića, 4.0,","170.000,00 €","Beograd ","Opština Zvezdara ","Zvezdarska šuma ","Veljka Dugoševića ","106 m2
Kvadratura",44.8052845,20.5014763
"DEDINJE-Pink, 60m2, pr, ta, 7ari ID#78044","150.000,00 €","Beograd ","Opština Savski venac ","Dedinje ","Bulevar kneza Aleksandra Karađorđevića ","60 m2
Kvadratura",44.7812141,20.4580974
"Stan 3.0, 55m2, Žarkovo","82.500,00 €","Beograd ","Opština Čukarica ","Žarkovo ","Repiška ","55 m2
Kvadratura",44.7610532,20.4165466
Karaburma - Mirijevski bulevar,"109.000,00 €","Beograd ","Opština Palilula ","Karaburma ","Mirijevski bulevar ","61 m2
Kvadratura",44.8135737,20.5207543
Novi Beograd - Bulevar Arsenija Čarnojevića,"161.999,00 €","Beograd ","Opština Novi Beograd ",Blok 29,"Bulevar Arsenija Čarnojevića ","58 m2
Kvadratura",44.8151207,20.4169974
Duplex prekoputa Partizanovog stadiona,"550.000,00 €","Beograd ","Opština Savski venac ","Stadion Partizana ",dr. milutina ivkovica 9a,"180 m2
Kvadratura",44.788511,20.458528
"Belville, 2.0, 47 m2 ID#1744","160.000,00 €","Beograd ","Opština Novi Beograd ",Blok 67 (Belvil),"Bulevar Crvene Armije ","47 m2
Kvadratura",44.8064652,20.4037464
"Beograd, Neimar, Stan, 2.0, 44m2","107.000,00 €","Beograd ","Opština Vračar ","Neimar ","Maksima Gorkog ","44 m2
Kvadratura",44.794553,20.478179
"Zemun, Centar, Oračka, 3.0, 43m2","74.900,00 €","Beograd ","Opština Zemun ","Centar ","Oračka ","43 m2
Kvadratura",,
"Nov, uknjižen jednoiposoban sa parkingom na Altini","73.500,00 €","Beograd ","Opština Zemun ","Altina ","Žike Pavlovića ","49 m2
Kvadratura",44.8533357,20.3576799
"Stari Grad, Dorćol - Visokog Stevana, 80m2","223.900,00 €","Beograd ","Opština Stari grad ","Dorćol ","Visokog Stevana ","80 m2
Kvadratura",44.8252236,20.4597051
"dr Ivana Ribara, 4,0, 100m2, II, uknjižen","166.000,00 €","Beograd ","Opština Novi Beograd ","Dr Ivana Ribara ","Dr Ivana Ribara ","100 m2
Kvadratura",44.8000403,20.3694329
"BW Quartet 2, novembar 2023. ID#2821","277.888,00 €","Beograd ","Opština Savski venac ","Beograd na vodi ","Hercegovačka ","83,29 m2
Kvadratura",44.8099885,20.4501919
BW Scala I – BEZ PROVIZIJE ID#2820,"259.888,00 €","Beograd ","Opština Savski venac ","Beograd na vodi ","Hercegovačka ","75,33 m2
Kvadratura",44.8099885,20.4501919
BW Scala II maj 2024. – BEZ PROVIZIJE ID#2819,"287.888,00 €","Beograd ","Opština Savski venac ","Beograd na vodi ","Hercegovačka ","79,38 m2
Kvadratura",44.8099885,20.4501919
"1.0 Južni bulevar 32m2, uknjižen","81.000,00 €","Beograd ","Opština Vračar ","Južni bulevar ","Južni bulevar  ","32 m2
Kvadratura",44.793588,20.4809591
Stan sa dvorištem na Dedinju ID#1029,"395.000,00 €","Beograd ","Opština Savski venac ","Dedinje ","Slavka Ćuruvije ","157 m2
Kvadratura",44.77406879999999,20.4560195
"LEDINE-kod Holivuda,1590€/m2, uknjžen, novogradnja","82.680,00 €","Beograd ","Opština Novi Beograd ","Ledine ","Bukovačka ","52 m2
Kvadratura",44.8035245,20.3432558
Stambeno-poslovna jedinica kod ID#1466,"122.000,00 €","Beograd ","Opština Novi Beograd ","Ledine ","Ilije Bosilja ","129 m2
Kvadratura",44.807375,20.3552463
ARENA 220m2(terasa)-LUX ID#1504,"495.000,00 €","Beograd ","Opština Novi Beograd ",Blok 29,"Bulevar Zorana Đinđića ","220 m2
Kvadratura",44.817844,20.417254
SALONSKI STAN u Miloša Pocerca 5+ ID#1521,"450.000,00 €","Beograd ","Opština Savski venac ","Palata pravde ","Miloša Pocerca ","180 m2
Kvadratura",44.8050588,20.4539077
"Zemun - Altina - 1.0, lux ID#15457","63.630,00 €","Beograd ","Opština Zemun ","Altina "," ","42 m2
Kvadratura",,
"BLOK 33, Generalica, 2/4, 4.5, 123(2L)","264.000,00 €","Beograd ","Opština Novi Beograd ",Blok 33,"Bulevar Arsenija Čarnojevića ","123 m2
Kvadratura",44.8202203,20.4062717
1.5 MIRIJEVO NOVOGRADNJA- BEZ PROVIZIJE,"60.800,00 €","Beograd ","Opština Zvezdara ","Mirijevo ","Kapetana Miloša Žunjića ","38 m2
Kvadratura",44.7947239,20.5400886
2.0 LUX NOVOGRADNJA- BEZ PROVIZIJE,"135.750,00 €","Beograd ","Opština Zvezdara ","Đeram pijaca ","Živojina Žujovića ","52 m2
Kvadratura",44.801028,20.4922083
3.0 Dr Ivana Ribara 98m2,"150.000,00 €","Beograd ","Opština Novi Beograd ","Dr Ivana Ribara ","Dr Ivana Ribara  ","98 m2
Kvadratura",44.8000403,20.3694329
"Voždovac, Hotel M - Mosorska 72m2","189.000,00 €","Beograd ","Opština Voždovac ","Hotel M ","Mosorska ","72 m2
Kvadratura",,
Cvetkova pijaca 59m2 2T nov,"142.128,00 €","Beograd ","Opština Zvezdara ","Cvetkova pijaca ","Podujevska ","59,22 m2
Kvadratura",44.7905118,20.510294
"Blok 63, 87m2, 3.0, vojni sa 2 lođe","143.000,00 €","Beograd ","Opština Novi Beograd ",Blok 63,"Nehruova ","87 m2
Kvadratura",44.804805,20.3788979
"Rakovica, Kanarevo brdo, Kanarevo brdo, 3.5, 110m2","130.000,00 €","Beograd ","Opština Rakovica ","Kanarevo brdo ","Kanarevo brdo ","110 m2
Kvadratura",44.7540124,20.4534458
"GROCKA - Centar, 46m2, I, ta, održavan ID#76190","34.000,00 €","Beograd ","Opština Grocka ","Grocka (mesto) ","Kosmajska ","46 m2
Kvadratura",44.6686395,20.7126725
"Voždovac, Lekino brdo, Tetovska, 3.0, 75m2","165.000,00 €","Beograd ","Opština Voždovac ","Lekino brdo ","Tetovska ","75 m2
Kvadratura",44.7898001,20.4832443
"Stari grad, Obilićev venac, Maršala Birjuzova, 1.5","150.000,00 €","Beograd ","Opština Stari grad ","Obilićev venac ","Maršala Birjuzova ","31 m2
Kvadratura",44.81592999999999,20.45778
"Stari grad, Dorćol, Strahinjića Bana, 1.0, 36m2","52.000,00 €","Beograd ","Opština Stari grad ","Dorćol ","Strahinjića Bana ","36 m2
Kvadratura",44.8221362,20.4604617
"Jahorinska, ZVEZDARSKA ŠUMA, Palilula ID#2168","142.500,00 €","Beograd ","Opština Palilula ","Bogoslovija ","Jahorinska ","75 m2
Kvadratura",44.8151594,20.488473
Prodaja stana Admirala Vukovića sa garažom 101m2,"170.000,00 €","Beograd ","Opština Voždovac ","Autokomanda ","Admirala Vukovića ","101 m2
Kvadratura",44.7853608,20.4710054
"Centar - Svetogorska 3,5 s, 80 m2, salonac","280.000,00 €","Beograd ","Opština Stari grad ",Atelje 212,"Svetogorska ","80 m2
Kvadratura",44.814295,20.4681403
"Čukarica, Dragana Nikitovića - stan 35 m2","79.511,00 €","Beograd ","Opština Čukarica ","Banovo brdo ","Osiječka ","35 m2
Kvadratura",44.7734444,20.4123579
"Sunčana padina, porodičan trosoban stan 100m2+2T I","160.000,00 €","Beograd ","Opština Čukarica ","Sunčana padina ","Slavonskih Brigada ","100 m2
Kvadratura",44.76943869999999,20.5063685
ETERNA - bez provizije!!! ID#2843,"275.888,00 €","Beograd ","Opština Savski venac ","Beograd na vodi ","Hercegovačka ","85,87 m2
Kvadratura",44.8099885,20.4501919
BW Lumia - bez provizije ID#2841,"248.888,00 €","Beograd ","Opština Savski venac ","Beograd na vodi ","Nikolaja Kravcova ","72,40 m2
Kvadratura",44.8035106,20.4509782
"1.0 Mirijevo, Kapetana Miloša Žunjića, 26.39m2","44.865,00 €","Beograd ","Opština Zvezdara ","Mirijevo ","Kapetana Miloša Žunjića ","26,39 m2
Kvadratura",44.7947239,20.5400886
"DEDINJE,DR. VOJISLAVA STOJANOVIĆA,LUX","385.000,00 €","Beograd ","Opština Savski venac ","Dedinje ","Dr. Vojislava Stojanovića ","111 m2
Kvadratura",44.7735196,20.4562982
TC STADION- Zaplanjska-LUX-127m2-terasa-uknjižen,"200.000,00 €","Beograd ","Opština Voždovac ","Braće Jerković ","Zaplanjska ","129 m2
Kvadratura",44.7729473,20.4926777
"Skupština,97m2,Ispr.,lift ID#1824","189.900,00 €","Beograd ","Opština Palilula ","Centar ","Takovska ","97 m2
Kvadratura",44.8132855,20.472144
"Cerak, Šavnička, 2.o, 52 kv, 69.900 ID#1855","69.900,00 €","Beograd ","Opština Čukarica ","Cerak ","Šavnička ","52 m2
Kvadratura",44.7555356,20.4184286
Fontana,"168.000,00 €","Beograd ","Opština Novi Beograd ","Fontana ",,"78 m2
Kvadratura",34.0922335,-117.435048
LUX STANOVI SA UPOTREBNOM DOZVOLOM,"1.450,00 €","Beograd ","Opština Surčin ","Surčin (mesto) ",OPLENACKA 2-5-8-10-12-14 LEDINE,"70,97 m2
Kvadratura",44.8035245,20.3432558
LUX STANOVI SA GRĐEVINSKOM DOZVOLOM,"58.900,00 €","Beograd ","Opština Novi Beograd ","Ledine ",Oplenačka 5,"38,79 m2
Kvadratura",44.8035245,20.3432558
NOVOGRADNJA SA GRAĐEVINSKOM DOZVOLOM,"99.300,00 €","Beograd ","Opština Novi Beograd ","Ledine ",OPLENACKA 2-5-8-10-12-14,"70,97 m2
Kvadratura",44.8035245,20.3432558
Vidikovac - Humski put/Slavka Rodića 67kvm+8,"114.900,00 €","Beograd ","Opština Rakovica ","Vidikovac ","Humski put ","75 m2
Kvadratura",,
Salonac kod Hrama!,"238.000,00 €","Beograd ","Opština Vračar ","Hram svetog Save ","Krušedolska ","80 m2
Kvadratura",44.7981492,20.4691058
Zemun - Glavna 142kvm,"240.000,00 €","Beograd ","Opština Zemun ","Centar ","Glavna ","142 m2
Kvadratura",,
Marije Bursać - Milana Uzelca 102kvm(L),"96.000,00 €","Beograd ","Opština Zemun ","Marija Bursać ","Milana Uzelca ","102 m2
Kvadratura",44.84051830000001,20.394319
"Fontana, renoviran, uknjižen, ID 14972","165.000,00 €","Beograd ","Opština Novi Beograd ","Fontana ","Bulevar Zorana Đinđića ","68 m2
Kvadratura",44.8203687,20.4118493
"Beograd, Kaludjerica, Stan, 3.0, 78m2","79.000,00 €","Beograd ","Opština Grocka ","Kaluđerica ","Ivana Milutinovića ","78 m2
Kvadratura",44.7690381,20.5531256
"Stan-poslovni prostor na Dorćolu, Dositejeva, 41m2","81.000,00 €","Beograd ","Opština Stari grad ","Dorćol ","Dositejeva ","41 m2
Kvadratura",44.8204094,20.4654147
"Konjarnik, Mihajla Todorovića 50 m2","102.000,00 €","Beograd ","Opština Zvezdara ","Konjarnik ","Mihajla Todorovića ","50 m2
Kvadratura",44.7803795,20.5112759
lux renoviran odmah useljiv,"99.000,00 €","Beograd ","Opština Voždovac ","TC Stadion ",,"44 m2
Kvadratura",44.7750517,20.4903207
"3,0 uknjizen cara dusana","119.500,00 €","Beograd ","Opština Zemun ","Centar ","Cara Dusana ","85 m2
Kvadratura",44.8544096,20.3886462
"cena dogovor, stan i dva garazna mesta","195.000,00 €","Beograd ","Opština Zvezdara ",Zvezdara 2,"Bulevar Despota Stefana ","143 m2
Kvadratura",44.8172865,20.4790816
odlicna investicija,"69.200,00 €","Beograd ","Opština Voždovac ","Voždovačka crkva ",,"42 m2
Kvadratura",44.779525,20.4711979
"6,0 na Lionu","320.000,00 €","Beograd ","Opština Zvezdara ","Lion ",,"166 m2
Kvadratura",,
"BOTANIČKA BAŠTA, Bul.despota Stefana (1211) ID#243","155.000,00 €","Beograd ","Opština Palilula ","Botanička bašta ","Bulevar despota Stefana ","87 m2
Kvadratura",44.8172865,20.4790816
"CENTAR, Majke Jevrosime (788) ID#788","348.000,00 €","Beograd ","Opština Stari grad ","Skupština ","Majke Jevrosime ","101 m2
Kvadratura",44.8135097,20.466435
"VRAČAR, Đerdapska (546) ID#546","188.000,00 €","Beograd ","Opština Vračar ","Crveni krst ","Đerdapska ","75,30 m2
Kvadratura",44.7939922,20.4860513
"VOŽDOVAC, Bulevar oslobođenja (717) ID#717","570.000,00 €","Beograd ","Opština Voždovac ","Banjica ","Bulevar oslobođenja ","230 m2
Kvadratura",44.762542,20.479201
"CENTAR, Brankova (1278) ID#2588","172.500,00 €","Beograd ","Opština Stari grad ","Zeleni venac ","Brankova ","69 m2
Kvadratura",44.8149766,20.4540489
"VIŠNJIČKA BANJA, Slanački put (844) ID#844","110.000,00 €","Beograd ","Opština Palilula ","Višnjička Banja ","Slanački Put ","78 m2
Kvadratura",44.8158414,20.5305745
"SREMČICA, Takovskog grofa (1071) ID#2184","65.000,00 €","Beograd ","Opština Čukarica ","Sremčica ","Takovskog grofa ","108 m2
Kvadratura",44.6822632,20.3810194
"DORĆOL, Žorža Klemansoa (3510) ID#2589","490.000,00 €","Beograd ","Opština Stari grad ","Dorćol ","Žorža Klemansoa ","182 m2
Kvadratura",44.8212099,20.4682426
"STARI GRAD, Vojvode Dobrnjca (806) ID#806","195.000,00 €","Beograd ","Opština Stari grad ","Dorćol ","Vojvode Dobrnjca ","127 m2
Kvadratura",44.8170925,20.4744843
"ZVEZDARA, Milana Rakića (3397) ID#2271","170.000,00 €","Beograd ","Opština Zvezdara ","Olimp ","Milana Rakića ","96 m2
Kvadratura",44.7941017,20.5096174
"VIŠNJIČKA BANJA, Viš.venac (1279) ID#3330","55.500,00 €","Beograd ","Opština Palilula ","Višnjička Banja ","Višnjički venac ","37 m2
Kvadratura",44.8178725,20.5395709
"BANOVO BRDO, Orfelinova (3367) ID#2189","287.300,00 €","Beograd ","Opština Čukarica ","Banovo brdo ","Orfelinova ","169 m2
Kvadratura",44.7759547,20.4152116
"BANOVO BRDO, Orfelinova (3366) ID#2188","178.600,00 €","Beograd ","Opština Čukarica ","Banovo brdo ","Orfelinova ","84 m2
Kvadratura",44.7759547,20.4152116
"ZEMUN, Karlovačka (1241) ID#2500","170.000,00 €","Beograd ","Opština Zemun ","Gornji grad ","Karlovačka ","85 m2
Kvadratura",45.2389445,15.3980067
"Dr Ivana Ribara, kompletno renoviran ID#3259","210.000,00 €","Beograd ","Opština Novi Beograd ","Dr Ivana Ribara ","Dr Ivana Ribara ","132 m2
Kvadratura",44.8000403,20.3694329
"Odlična novogradnja, Obrenovac, Šljivice ID#2681","60.800,00 €","Beograd ","Opština Obrenovac ","Obrenovac (mesto) ","Šljivice ","64 m2
Kvadratura",44.6536553,20.2000541
"Zvezdarska šuma, Dragiše Lapčeviča, odlličan 4.0,","250.000,00 €","Beograd ","Opština Zvezdara ","Zvezdarska šuma ","Dragiše Lapčevića ","78 m2
Kvadratura",44.8073654,20.4991895
"Hram svetog Save, Šumatovačka, lux troiposoban sta","205.000,00 €","Beograd ","Opština Vračar ","Hram svetog Save ","Šumatovačka ","80,45 m2
Kvadratura",44.7981492,20.4691058
"KARABURMA, Stevana Hristića (840) ID#840","140.000,00 €","Beograd ","Opština Palilula ","Karaburma ","Stevana Hristića ","127 m2
Kvadratura",44.8148098,20.5147574
"SAVSKI VENAC, Dr Aleksandra Kostića (3512) ID#2595","122.500,00 €","Beograd ","Opština Savski venac ","Centar ","Dr Aleksandra Kostića ","49 m2
Kvadratura",44.8056573,20.4557483
"ZEMUN, Karađorđev trg (3513) ID#2596","158.000,00 €","Beograd ","Opština Zemun ","Kej ","Karađorđev Trg ","58 m2
Kvadratura",44.837006,20.4174505
"Čukarica, Banovo brdo, Petra Mećave, 54 m2","69.000,00 €","Beograd ","Opština Čukarica ","Banovo brdo ","Petra Mećave ","54 m2
Kvadratura",44.779212,20.4124957
"Vračar, Mutapova, 42m2","85.500,00 €","Beograd ","Opština Vračar ","Kalenić pijaca ","Mutapova ","42 m2
Kvadratura",44.8001747,20.475769
Braće Jerković ID#1079,"90.000,00 €","Beograd ","Opština Voždovac ","Braće Jerković ","Jovana Bijelića ","61 m2
Kvadratura",44.7693815,20.491946
Golf - Izvorska ID#1066,"160.000,00 €","Beograd ","Opština Čukarica ","Golf ","Izvorska ","78 m2
Kvadratura",,
Centar - Zeleni venac ID#1035,"160.000,00 €","Beograd ","Opština Stari grad ","Zeleni venac "," ","80 m2
Kvadratura",44.8120378,20.4582228
"NOVOGRADNJA-BEZ PROVIZIJE, povraćaj PDVa","82.400,00 €","Beograd ","Opština Zvezdara ","Mirijevo ","Kapetana Miloša Žunjića ","57 m2
Kvadratura",44.7947239,20.5400886
"BEZ PROVIZIJE, povraćaj PDV-a","157.600,00 €","Beograd ","Opština Zvezdara ","Gradska bolnica ","Živojina Žujovića ","67 m2
Kvadratura",44.801028,20.4922083
"BEZ PROVIZIJE, povraćaj PDV-a, LUX, garaža","123.300,00 €","Beograd ","Opština Zvezdara ","Gradska bolnica ","Živojina Žujovića ","52 m2
Kvadratura",44.801028,20.4922083
"Loznička, BEZ PROVIZIJE, ultra lux","465.000,00 €","Beograd ","Opština Vračar ","Kalenić pijaca ","Loznička ","150 m2
Kvadratura",44.8001747,20.475769
"Rada Končara, povraćaj PDV-a","86.000,00 €","Beograd ","Opština Voždovac ","Lekino brdo ","Rada Končara ","39 m2
Kvadratura",44.7891937,20.4947692
"*PROFESORSKA KOLONIJA, 100m2, III, ta, za sređivan","160.000,00 €","Beograd ","Opština Palilula ","Profesorska kolonija ","Čarlija Čaplina ","100 m2
Kvadratura",44.8164968,20.478569
"ZEMUN, 2.0, 38m2, vpr, uknjižen, 88.000 eur ID#221","88.000,00 €","Beograd ","Opština Zemun ","Cara Dušana ","Laze Jovanovića-Porcija ","38 m2
Kvadratura",44.853868,20.3900954
"DEDINJE – 5.0 sa bazenom, saunom, kaminom","720.000,00 €","Beograd ","Opština Savski venac ","Dedinje ",,"330 m2
Kvadratura",44.77406879999999,20.4560195
"CENTAR, VRAČAR, stan sa parking mestom","169.000,00 €","Beograd ","Opština Vračar ","Kalenić pijaca ","Nevesinjska ","65 m2
Kvadratura",44.8001747,20.475769
"Komforan 3.0 stan, građ. površine 92m2","220.000,00 €","Beograd ","Opština Novi Beograd ",Blok 70 (kineski tržni centar),"Omladinskih brigada ","92 m2
Kvadratura",44.813748,20.4038353
"Borča, 4.0","106.800,00 €","Beograd ","Opština Palilula ","Borča ","Karinska ","89 m2
Kvadratura",44.8787385,20.4667137
Na prodaju stan u Strahinjica Bana,"349.000,00 €","Beograd ","Opština Stari grad ","Kalemegdan ","Strahinjica Bana ","179 m2
Kvadratura",44.8221362,20.4604617
Poseban stan na Starom gradu,"195.000,00 €","Beograd ","Opština Stari grad ","Gundulićev venac ","Vojvode Dobrnjca ","127 m2
Kvadratura",44.8203336,20.4690457
"Hotel Jugoslavija, lux, novogradnja, ID 16990","344.430,00 €","Beograd ","Opština Novi Beograd ","Hotel Jugoslavija ","Gramšijeva ","114,81 m2
Kvadratura",44.8295445,20.4201481
Banjica - Bulevar oslobođjenja - 112m2,"120.000,00 €","Beograd ","Opština Voždovac ","Banjica ","Bulevar oslobođenja ","112 m2
Kvadratura",44.762542,20.479201
Centar - SKC - Resavska - 53m2,"85.000,00 €","Beograd ","Opština Savski venac ","Centar ","Resavska ","53 m2
Kvadratura",44.8046468,20.4619352
"Crveni krst, Timočka, 0,5, 27m²","65.000,00 €","Beograd ","Opština Vračar ","Crveni krst ","Timočka ","273 m2
Kvadratura",44.7962906,20.4848707
"ARENA, 108M2, VII, CG, UKNJ.","190.000,00 €","Beograd ","Opština Novi Beograd ",Blok 29,"Bulevar umetnosti ","108 m2
Kvadratura",44.8165483,20.4122865
"CRVENI KRST - lux 5.0 penthaus, novogradnja","364.000,00 €","Beograd ","Opština Vračar ","Crveni krst ",,"175 m2
Kvadratura",44.795856,20.4882292
"Porodičan stan na dva nivoa, mirna lokacija","385.000,00 €","Beograd ","Opština Voždovac ","Bioskop Voždovac ","Bože Jankovića ","199 m2
Kvadratura",44.7822375,20.4717445
